country_id,latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
USA,30.904145,-83.705059,018,038,3369,7030,2023-09-29,1607,L8,L,D
USA,30.904145,-83.705059,018,039,4719,1760,2023-09-29,1607,L8,L,D
USA,30.93529,-83.140599,018,039,6520,1684,2023-09-29,1607,L8,H,D
USA,30.93529,-83.140599,018,038,5170,6954,2023-09-29,1607,L8,H,D
USA,30.935295,-83.140285,018,038,5171,6954,2023-09-29,1607,L8,H,D
USA,30.935295,-83.140285,018,039,6521,1684,2023-09-29,1607,L8,H,D
USA,30.935561,-83.140605,018,039,6520,1683,2023-09-29,1607,L8,M,D
USA,30.935561,-83.140605,018,038,5170,6953,2023-09-29,1607,L8,M,D
USA,30.935566,-83.140291,018,038,5171,6953,2023-09-29,1607,L8,M,D
USA,30.935566,-83.140291,018,039,6521,1683,2023-09-29,1607,L8,M,D
USA,31.000707,-84.299131,018,039,2836,1352,2023-09-29,1607,L8,L,D
USA,31.000707,-84.299131,018,038,1486,6622,2023-09-29,1607,L8,L,D
USA,31.000715,-84.298817,018,038,1487,6622,2023-09-29,1607,L8,H,D
USA,31.000715,-84.298817,018,039,2837,1352,2023-09-29,1607,L8,H,D
USA,31.000953,-84.300081,018,039,2833,1351,2023-09-29,1607,L8,H,D
USA,31.000953,-84.300081,018,038,1483,6621,2023-09-29,1607,L8,H,D
USA,31.000977,-84.29914,018,039,2836,1351,2023-09-29,1607,L8,L,D
USA,31.000977,-84.29914,018,038,1486,6621,2023-09-29,1607,L8,L,D
USA,31.000985,-84.298826,018,039,2837,1351,2023-09-29,1607,L8,H,D
USA,31.000985,-84.298826,018,038,1487,6621,2023-09-29,1607,L8,H,D
USA,31.001518,-84.299159,018,039,2836,1349,2023-09-29,1607,L8,L,D
USA,31.001518,-84.299159,018,038,1486,6619,2023-09-29,1607,L8,L,D
USA,31.001796,-84.298854,018,039,2837,1348,2023-09-29,1607,L8,L,D
USA,31.001796,-84.298854,018,038,1487,6618,2023-09-29,1607,L8,L,D
USA,31.002066,-84.298864,018,039,2837,1347,2023-09-29,1607,L8,H,D
USA,31.002066,-84.298864,018,038,1487,6617,2023-09-29,1607,L8,H,D
USA,31.002074,-84.29855,018,039,2838,1347,2023-09-29,1607,L8,H,D
USA,31.002074,-84.29855,018,038,1488,6617,2023-09-29,1607,L8,H,D
USA,31.063487,-83.161069,018,038,5114,6479,2023-09-29,1607,L8,L,D
USA,31.085003,-83.849745,018,038,2925,6350,2023-09-29,1607,L8,H,D
USA,31.085003,-83.849745,018,039,4275,1080,2023-09-29,1607,L8,H,D
USA,31.085273,-83.849753,018,038,2925,6349,2023-09-29,1607,L8,H,D
USA,31.085273,-83.849753,018,039,4275,1079,2023-09-29,1607,L8,H,D
USA,31.101942,-83.207224,018,038,4970,6334,2023-09-29,1607,L8,L,D
USA,31.153418,-83.341508,018,038,4547,6135,2023-09-29,1607,L8,M,D
USA,31.153424,-83.341194,018,038,4548,6135,2023-09-29,1607,L8,H,D
USA,31.153694,-83.341201,018,038,4548,6134,2023-09-29,1607,L8,H,D
USA,31.160315,-82.996485,018,038,5644,6131,2023-09-29,1607,L8,H,D
USA,31.160585,-82.996491,018,038,5644,6130,2023-09-29,1607,L8,M,D
USA,31.198899,-83.73765,018,038,3292,5938,2023-09-29,1607,L8,H,D
USA,31.198905,-83.737336,018,038,3293,5938,2023-09-29,1607,L8,H,D
USA,31.241316,-84.029488,018,038,2369,5757,2023-09-29,1607,L8,L,D
USA,31.260779,-82.865972,018,038,6065,5767,2023-09-29,1607,L8,H,D
USA,31.261049,-82.865977,018,038,6065,5766,2023-09-29,1607,L8,H,D
USA,31.261329,-82.865353,018,038,6067,5765,2023-09-29,1607,L8,H,D
USA,31.261334,-82.865038,018,038,6068,5765,2023-09-29,1607,L8,L,D
USA,31.261618,-82.864098,018,038,6071,5764,2023-09-29,1607,L8,H,D
USA,31.261623,-82.863784,018,038,6072,5764,2023-09-29,1607,L8,H,D
USA,31.261889,-82.864104,018,038,6071,5763,2023-09-29,1607,L8,M,D
USA,31.261893,-82.863789,018,038,6072,5763,2023-09-29,1607,L8,H,D
USA,31.277843,-84.662061,018,039,1714,291,2023-09-29,1607,L8,H,D
USA,31.277843,-84.662061,018,038,364,5561,2023-09-29,1607,L8,H,D
USA,31.278113,-84.662071,018,039,1714,290,2023-09-29,1607,L8,L,D
USA,31.278113,-84.662071,018,038,364,5560,2023-09-29,1607,L8,L,D
USA,31.278859,-83.518819,018,038,3994,5659,2023-09-29,1607,L8,L,D
USA,31.27895,-84.661159,018,038,367,5557,2023-09-29,1607,L8,H,D
USA,31.27895,-84.661159,018,039,1717,287,2023-09-29,1607,L8,H,D
USA,31.27922,-84.66117,018,039,1717,286,2023-09-29,1607,L8,H,D
USA,31.27922,-84.66117,018,038,367,5556,2023-09-29,1607,L8,H,D
USA,31.279947,-83.518533,018,038,3995,5655,2023-09-29,1607,L8,H,D
USA,31.279953,-83.518218,018,038,3996,5655,2023-09-29,1607,L8,H,D
USA,31.27996,-83.517903,018,038,3997,5655,2023-09-29,1607,L8,H,D
USA,31.279966,-83.517588,018,038,3998,5655,2023-09-29,1607,L8,L,D
USA,31.280224,-83.518225,018,038,3996,5654,2023-09-29,1607,L8,H,D
USA,31.40056,-83.940298,018,038,2668,5176,2023-09-29,1607,L8,H,D
USA,31.400823,-83.940622,018,038,2667,5175,2023-09-29,1607,L8,H,D
USA,31.40083,-83.940306,018,038,2668,5175,2023-09-29,1607,L8,H,D
USA,31.400837,-83.939991,018,038,2669,5175,2023-09-29,1607,L8,H,D
USA,31.401086,-83.940945,018,038,2666,5174,2023-09-29,1607,L8,H,D
USA,31.401093,-83.94063,018,038,2667,5174,2023-09-29,1607,L8,H,D
USA,31.401356,-83.940954,018,038,2666,5173,2023-09-29,1607,L8,H,D
USA,31.402182,-83.940349,018,038,2668,5170,2023-09-29,1607,L8,H,D
USA,31.402452,-83.940357,018,038,2668,5169,2023-09-29,1607,L8,H,D
USA,31.4526,-83.790767,018,038,3147,4996,2023-09-29,1607,L8,L,D
USA,31.464204,-84.006983,018,038,2463,4935,2023-09-29,1607,L8,H,D
USA,31.464397,-84.459499,018,038,1029,4892,2023-09-29,1607,L8,H,D
USA,31.464467,-84.007307,018,038,2462,4934,2023-09-29,1607,L8,H,D
USA,31.464474,-84.006992,018,038,2463,4934,2023-09-29,1607,L8,H,D
USA,31.464482,-84.006677,018,038,2464,4934,2023-09-29,1607,L8,H,D
USA,31.464737,-84.007316,018,038,2462,4933,2023-09-29,1607,L8,L,D
USA,31.464745,-84.007001,018,038,2463,4933,2023-09-29,1607,L8,H,D
USA,31.464752,-84.006685,018,038,2464,4933,2023-09-29,1607,L8,H,D
USA,31.465022,-84.006694,018,038,2464,4932,2023-09-29,1607,L8,L,D
USA,31.700519,-84.305963,018,038,1542,4034,2023-09-29,1607,L8,H,D
USA,31.700527,-84.305647,018,038,1543,4034,2023-09-29,1607,L8,H,D
USA,31.700789,-84.305973,018,038,1542,4033,2023-09-29,1607,L8,H,D
USA,31.700797,-84.305656,018,038,1543,4033,2023-09-29,1607,L8,H,D
USA,31.734303,-84.31729,018,038,1510,3908,2023-09-29,1607,L8,H,D
USA,31.734311,-84.316974,018,038,1511,3908,2023-09-29,1607,L8,M,D
USA,31.734565,-84.317616,018,038,1509,3907,2023-09-29,1607,L8,L,D
USA,31.734573,-84.3173,018,038,1510,3907,2023-09-29,1607,L8,H,D
USA,31.734581,-84.316984,018,038,1511,3907,2023-09-29,1607,L8,H,D
USA,31.734843,-84.317309,018,038,1510,3906,2023-09-29,1607,L8,H,D
USA,31.734851,-84.316993,018,038,1511,3906,2023-09-29,1607,L8,M,D
USA,31.737184,-84.320874,018,038,1499,3897,2023-09-29,1607,L8,H,D
USA,31.737193,-84.320558,018,038,1500,3897,2023-09-29,1607,L8,H,D
USA,31.737455,-84.320884,018,038,1499,3896,2023-09-29,1607,L8,H,D
USA,31.737725,-84.320893,018,038,1499,3895,2023-09-29,1607,L8,H,D
USA,31.810852,-83.724827,018,038,3389,3677,2023-09-29,1607,L8,H,D
USA,31.810859,-83.724511,018,038,3390,3677,2023-09-29,1607,L8,H,D
USA,31.834679,-84.023064,018,038,2450,3564,2023-09-29,1607,L8,H,D
USA,31.838446,-83.896123,018,038,2851,3561,2023-09-29,1607,L8,M,D
USA,31.838716,-83.896131,018,038,2851,3560,2023-09-29,1607,L8,H,D
USA,31.838723,-83.895815,018,038,2852,3560,2023-09-29,1607,L8,L,D
USA,31.848308,-84.086252,018,038,2252,3508,2023-09-29,1607,L8,L,D
USA,31.848578,-84.086261,018,038,2252,3507,2023-09-29,1607,L8,H,D
USA,31.86646,-84.017445,018,038,2471,3447,2023-09-29,1607,L8,H,D
USA,31.867616,-84.025724,018,038,2445,3442,2023-09-29,1607,L8,H,D
USA,31.878549,-83.696384,018,038,3485,3429,2023-09-29,1607,L8,L,D
USA,31.878819,-83.696392,018,038,3485,3428,2023-09-29,1607,L8,H,D
USA,31.880226,-83.769352,018,038,3255,3417,2023-09-29,1607,L8,M,D
USA,31.918442,-84.213855,018,038,1857,3237,2023-09-29,1607,L8,L,D
USA,31.91845,-84.213538,018,038,1858,3237,2023-09-29,1607,L8,H,D
USA,31.91872,-84.213548,018,038,1858,3236,2023-09-29,1607,L8,L,D
USA,31.918991,-84.213557,018,038,1858,3235,2023-09-29,1607,L8,M,D
USA,31.919189,-84.216418,018,038,1849,3234,2023-09-29,1607,L8,M,D
USA,31.919197,-84.216101,018,038,1850,3234,2023-09-29,1607,L8,L,D
USA,31.919459,-84.216428,018,038,1849,3233,2023-09-29,1607,L8,M,D
USA,31.926541,-84.214454,018,038,1856,3207,2023-09-29,1607,L8,H,D
USA,31.961373,-83.938053,018,038,2731,3103,2023-09-29,1607,L8,H,D
USA,32.005011,-84.137522,018,038,2107,2924,2023-09-29,1607,L8,H,D
USA,32.109375,-82.938984,018,038,5889,2627,2023-09-29,1607,L8,H,D
USA,32.10938,-82.938667,018,038,5890,2627,2023-09-29,1607,L8,H,D
USA,32.109646,-82.93899,018,038,5889,2626,2023-09-29,1607,L8,H,D
USA,32.10965,-82.938672,018,038,5890,2626,2023-09-29,1607,L8,L,D
USA,32.109911,-82.939314,018,038,5888,2625,2023-09-29,1607,L8,L,D
USA,32.109916,-82.938996,018,038,5889,2625,2023-09-29,1607,L8,H,D
USA,32.110182,-82.939319,018,038,5888,2624,2023-09-29,1607,L8,L,D
USA,32.132783,-83.87106,018,038,2959,2475,2023-09-29,1607,L8,H,D
USA,32.171017,-84.194084,018,038,1947,2305,2023-09-29,1607,L8,H,D
USA,32.171573,-84.193467,018,038,1949,2303,2023-09-29,1607,L8,M,D
USA,32.3342,-82.4351,018,038,7485,1821,2023-09-29,1607,L8,M,D
USA,32.335264,-82.436711,018,038,7480,1817,2023-09-29,1607,L8,M,D
USA,32.335534,-82.436715,018,038,7480,1816,2023-09-29,1607,L8,M,D
USA,32.335779,-82.43895,018,038,7473,1815,2023-09-29,1607,L8,H,D
USA,32.335783,-82.438631,018,038,7474,1815,2023-09-29,1607,L8,H,D
USA,32.33605,-82.438954,018,038,7473,1814,2023-09-29,1607,L8,M,D
USA,32.338193,-84.106286,018,038,2241,1695,2023-09-29,1607,L8,H,D
USA,32.338201,-84.105968,018,038,2242,1695,2023-09-29,1607,L8,H,D
USA,32.344737,-82.436542,018,038,7481,1782,2023-09-29,1607,L8,H,D
USA,32.364487,-83.325358,018,038,4694,1660,2023-09-29,1607,L8,H,D
USA,32.364757,-83.325365,018,038,4694,1659,2023-09-29,1607,L8,H,D
USA,32.412069,-82.836025,018,038,6232,1514,2023-09-29,1607,L8,L,D
USA,32.412339,-82.836031,018,038,6232,1513,2023-09-29,1607,L8,M,D
USA,32.412876,-82.836361,018,038,6231,1511,2023-09-29,1607,L8,L,D
USA,32.432996,-83.057545,018,038,5539,1424,2023-09-29,1607,L8,H,D
USA,32.453954,-83.78263,018,038,3268,1295,2023-09-29,1607,L8,H,D
USA,32.454224,-83.782638,018,038,3268,1294,2023-09-29,1607,L8,H,D
USA,32.512042,-82.917887,018,038,5982,1140,2023-09-29,1607,L8,H,D
USA,32.512047,-82.917568,018,038,5983,1140,2023-09-29,1607,L8,H,D
USA,32.512313,-82.917893,018,038,5982,1139,2023-09-29,1607,L8,H,D
USA,32.512318,-82.917573,018,038,5983,1139,2023-09-29,1607,L8,H,D
USA,32.518976,-83.665546,018,038,3641,1064,2023-09-29,1607,L8,H,D
USA,32.583243,-83.331311,018,038,4693,851,2023-09-29,1607,L8,L,D
USA,32.583513,-83.331318,018,038,4693,850,2023-09-29,1607,L8,H,D
USA,32.583784,-83.331325,018,038,4693,849,2023-09-29,1607,L8,L,D
USA,32.619773,-83.959702,018,038,2730,667,2023-09-29,1607,L8,H,D
USA,32.619781,-83.959383,018,038,2731,667,2023-09-29,1607,L8,H,D
USA,32.714337,-83.952586,018,038,2762,318,2023-09-29,1607,L8,H,D
USA,32.714614,-83.952275,018,038,2763,317,2023-09-29,1607,L8,H,D
USA,43.750872,-91.731634,026,029,4561,7071,2023-09-29,1652,L9,H,D
USA,44.989321,-92.676582,026,029,2007,2510,2023-09-29,1652,L9,M,D
USA,41.054191,-92.437779,026,031,5322,6523,2023-09-29,1653,L9,L,D
USA,41.06396,-92.505536,026,031,5132,6488,2023-09-29,1653,L9,H,D
USA,41.063961,-92.505893,026,031,5131,6488,2023-09-29,1653,L9,L,D
USA,41.06423,-92.505534,026,031,5132,6487,2023-09-29,1653,L9,H,D
USA,41.064231,-92.505891,026,031,5131,6487,2023-09-29,1653,L9,H,D
USA,41.064502,-92.505889,026,031,5131,6486,2023-09-29,1653,L9,M,D
USA,41.306343,-93.011528,026,031,3715,5595,2023-09-29,1653,L9,L,D
USA,41.306613,-93.011886,026,031,3714,5594,2023-09-29,1653,L9,L,D
USA,41.306613,-93.011528,026,031,3715,5594,2023-09-29,1653,L9,H,D
USA,41.306613,-93.011169,026,031,3716,5594,2023-09-29,1653,L9,L,D
USA,41.470554,-92.023905,026,031,6464,4972,2023-09-29,1653,L9,H,D
USA,41.470558,-92.024264,026,031,6463,4972,2023-09-29,1653,L9,H,D
USA,41.489656,-94.159784,026,031,520,4895,2023-09-29,1653,L9,L,D
USA,41.489926,-94.159789,026,031,520,4894,2023-09-29,1653,L9,L,D
USA,41.533585,-92.641152,026,031,4745,4752,2023-09-29,1653,L9,L,D
USA,41.547614,-93.869104,026,031,1331,4690,2023-09-29,1653,L9,M,D
USA,41.547885,-93.869107,026,031,1331,4689,2023-09-29,1653,L9,M,D
USA,41.629515,-92.249489,026,031,5831,4390,2023-09-29,1653,L9,H,D
USA,41.629517,-92.249849,026,031,5830,4390,2023-09-29,1653,L9,L,D
USA,41.629785,-92.249486,026,031,5831,4389,2023-09-29,1653,L9,H,D
USA,41.6615,-93.540206,026,031,2248,4276,2023-09-29,1653,L9,L,D
USA,41.661502,-93.539846,026,031,2249,4276,2023-09-29,1653,L9,H,D
USA,41.66177,-93.540209,026,031,2248,4275,2023-09-29,1653,L9,H,D
USA,41.661772,-93.539848,026,031,2249,4275,2023-09-29,1653,L9,H,D
USA,41.689732,-94.003675,026,031,963,4160,2023-09-29,1653,L9,L,D
USA,41.716239,-94.031135,026,031,888,4061,2023-09-29,1653,L9,H,D
USA,41.742212,-92.987793,026,031,3781,3982,2023-09-29,1653,L9,H,D
USA,41.742212,-92.987433,026,031,3782,3982,2023-09-29,1653,L9,H,D
USA,41.819126,-93.148522,026,031,3336,3697,2023-09-29,1653,L9,L,D
USA,41.819127,-93.148161,026,031,3337,3697,2023-09-29,1653,L9,L,D
USA,41.887949,-93.405784,026,031,2625,3440,2023-09-29,1653,L9,H,D
USA,41.88795,-93.405423,026,031,2626,3440,2023-09-29,1653,L9,H,D
USA,41.887951,-93.405061,026,031,2627,3440,2023-09-29,1653,L9,L,D
USA,41.888219,-93.405786,026,031,2625,3439,2023-09-29,1653,L9,L,D
USA,41.88822,-93.405424,026,031,2626,3439,2023-09-29,1653,L9,H,D
USA,42.316914,-93.558882,026,031,2212,1850,2023-09-29,1653,L9,H,D
USA,42.551648,-91.826721,026,030,5658,6244,2023-09-29,1653,L9,H,D
USA,42.551918,-91.826716,026,030,5658,6243,2023-09-29,1653,L9,L,D
USA,42.551922,-91.827081,026,030,5657,6243,2023-09-29,1653,L9,H,D
USA,42.639932,-91.560867,026,030,6380,5906,2023-09-29,1653,L9,L,D
USA,43.046149,-92.260444,026,030,4455,4427,2023-09-29,1653,L9,H,D
USA,43.04642,-92.26044,026,030,4455,4426,2023-09-29,1653,L9,H,D
USA,43.059049,-92.496809,026,030,3813,4384,2023-09-29,1653,L9,M,D
USA,43.073749,-92.46205,026,030,3907,4329,2023-09-29,1653,L9,H,D
USA,43.074019,-92.462047,026,030,3907,4328,2023-09-29,1653,L9,H,D
USA,43.211371,-92.095208,026,030,4897,3811,2023-09-29,1653,L9,H,D
USA,43.242097,-92.534474,026,030,3707,3707,2023-09-29,1653,L9,L,D
USA,43.281928,-91.832379,026,030,5605,3541,2023-09-29,1653,L9,M,D
USA,43.281931,-91.832749,026,030,5604,3541,2023-09-29,1653,L9,H,D
USA,43.282198,-91.832374,026,030,5605,3540,2023-09-29,1653,L9,M,D
USA,43.282202,-91.832743,026,030,5604,3540,2023-09-29,1653,L9,H,D
USA,43.480731,-92.002167,026,030,5137,2811,2023-09-29,1653,L9,H,D
USA,43.481002,-92.002163,026,030,5137,2810,2023-09-29,1653,L9,L,D
USA,43.48968,-92.006101,026,030,5126,2778,2023-09-29,1653,L9,L,D
USA,43.489683,-92.006472,026,030,5125,2778,2023-09-29,1653,L9,H,D
USA,43.48995,-92.006097,026,030,5126,2777,2023-09-29,1653,L9,L,D
USA,43.489953,-92.006468,026,030,5125,2777,2023-09-29,1653,L9,H,D
USA,43.750872,-91.731634,026,030,5851,1801,2023-09-29,1653,L9,H,D
USA,36.556281,-94.256139,026,034,3960,7331,2023-09-29,1654,L9,H,D
USA,36.556551,-94.256143,026,034,3960,7330,2023-09-29,1654,L9,H,D
USA,36.556554,-94.255808,026,034,3961,7330,2023-09-29,1654,L9,M,D
USA,36.556825,-94.255812,026,034,3961,7329,2023-09-29,1654,L9,M,D
USA,36.556828,-94.255477,026,034,3962,7329,2023-09-29,1654,L9,H,D
USA,36.7285,-93.486551,026,034,6259,6715,2023-09-29,1654,L9,H,D
USA,36.728501,-93.486215,026,034,6260,6715,2023-09-29,1654,L9,H,D
USA,36.729414,-93.814134,026,034,5284,6705,2023-09-29,1654,L9,H,D
USA,36.816492,-93.685895,026,034,5668,6386,2023-09-29,1654,L9,H,D
USA,36.816494,-93.685559,026,034,5669,6386,2023-09-29,1654,L9,H,D
USA,36.816763,-93.685897,026,034,5668,6385,2023-09-29,1654,L9,H,D
USA,36.817302,-93.686239,026,034,5667,6383,2023-09-29,1654,L9,L,D
USA,36.821659,-93.886085,026,034,5073,6362,2023-09-29,1654,L9,H,D
USA,36.844716,-94.214746,026,034,4097,6266,2023-09-29,1654,L9,H,D
USA,36.84472,-94.214409,026,034,4098,6266,2023-09-29,1654,L9,H,D
USA,36.844987,-94.21475,026,034,4097,6265,2023-09-29,1654,L9,H,D
USA,36.84499,-94.214414,026,034,4098,6265,2023-09-29,1654,L9,H,D
USA,37.086517,-94.598309,026,034,2972,5355,2023-09-29,1654,L9,H,D
USA,37.099201,-94.475023,026,034,3338,5314,2023-09-29,1654,L9,M,D
USA,37.105869,-93.922472,026,034,4975,5310,2023-09-29,1654,L9,H,D
USA,37.123413,-93.993603,026,034,4765,5243,2023-09-29,1654,L9,H,D
USA,37.143454,-94.722453,026,034,2608,5138,2023-09-29,1654,L9,H,D
USA,37.143724,-94.722459,026,034,2608,5137,2023-09-29,1654,L9,L,D
USA,37.143729,-94.722121,026,034,2609,5137,2023-09-29,1654,L9,L,D
USA,37.154019,-94.271365,026,034,3944,5120,2023-09-29,1654,L9,L,D
USA,37.16215,-94.845514,026,034,2245,5062,2023-09-29,1654,L9,L,D
USA,37.185029,-94.763613,026,034,2489,4982,2023-09-29,1654,L9,M,D
USA,37.185299,-94.763619,026,034,2489,4981,2023-09-29,1654,L9,H,D
USA,37.189161,-93.381329,026,034,6579,5013,2023-09-29,1654,L9,M,D
USA,37.189431,-93.38133,026,034,6579,5012,2023-09-29,1654,L9,H,D
USA,37.288968,-94.929826,026,034,2005,4588,2023-09-29,1654,L9,L,D
USA,37.40776,-93.872264,026,034,5134,4195,2023-09-29,1654,L9,H,D
USA,37.407762,-93.871925,026,034,5135,4195,2023-09-29,1654,L9,H,D
USA,37.40777,-93.870908,026,034,5138,4195,2023-09-29,1654,L9,H,D
USA,37.40803,-93.872267,026,034,5134,4194,2023-09-29,1654,L9,H,D
USA,37.408032,-93.871928,026,034,5135,4194,2023-09-29,1654,L9,H,D
USA,37.411017,-93.870607,026,034,5139,4183,2023-09-29,1654,L9,L,D
USA,37.465159,-95.392923,026,034,653,3905,2023-09-29,1654,L9,H,D
USA,37.465429,-95.392931,026,034,653,3904,2023-09-29,1654,L9,H,D
USA,37.466517,-95.392627,026,034,654,3900,2023-09-29,1654,L9,M,D
USA,37.46705,-95.392983,026,034,653,3898,2023-09-29,1654,L9,H,D
USA,37.467057,-95.392644,026,034,654,3898,2023-09-29,1654,L9,H,D
USA,37.467314,-95.393331,026,034,652,3897,2023-09-29,1654,L9,H,D
USA,37.46732,-95.392992,026,034,653,3897,2023-09-29,1654,L9,H,D
USA,37.467327,-95.392653,026,034,654,3897,2023-09-29,1654,L9,H,D
USA,37.467584,-95.393339,026,034,652,3896,2023-09-29,1654,L9,H,D
USA,37.467591,-95.393,026,034,653,3896,2023-09-29,1654,L9,H,D
USA,37.467598,-95.392661,026,034,654,3896,2023-09-29,1654,L9,H,D
USA,37.467604,-95.392322,026,034,655,3896,2023-09-29,1654,L9,M,D
USA,37.467854,-95.393348,026,034,652,3895,2023-09-29,1654,L9,H,D
USA,37.467861,-95.393009,026,034,653,3895,2023-09-29,1654,L9,H,D
USA,37.467868,-95.39267,026,034,654,3895,2023-09-29,1654,L9,H,D
USA,37.468124,-95.393356,026,034,652,3894,2023-09-29,1654,L9,H,D
USA,37.468131,-95.393018,026,034,653,3894,2023-09-29,1654,L9,H,D
USA,37.480251,-94.180852,026,034,4227,3917,2023-09-29,1654,L9,L,D
USA,37.564459,-93.392406,026,034,6552,3625,2023-09-29,1654,L9,H,D
USA,37.593241,-94.38312,026,034,3637,3491,2023-09-29,1654,L9,H,D
USA,37.593511,-94.383125,026,034,3637,3490,2023-09-29,1654,L9,H,D
USA,37.805426,-94.753392,026,034,2562,2688,2023-09-29,1654,L9,H,D
USA,37.805431,-94.753051,026,034,2563,2688,2023-09-29,1654,L9,H,D
USA,37.805696,-94.753398,026,034,2562,2687,2023-09-29,1654,L9,H,D
USA,37.805701,-94.753057,026,034,2563,2687,2023-09-29,1654,L9,H,D
USA,37.830674,-93.238355,026,034,7008,2642,2023-09-29,1654,L9,L,D
USA,37.836786,-94.909924,026,034,2105,2563,2023-09-29,1654,L9,H,D
USA,37.967626,-94.34401,026,034,3772,2108,2023-09-29,1654,L9,H,D
USA,37.967896,-94.344015,026,034,3772,2107,2023-09-29,1654,L9,H,D
USA,38.081012,-95.154308,026,034,1409,1644,2023-09-29,1654,L9,H,D
USA,38.081018,-95.153966,026,034,1410,1644,2023-09-29,1654,L9,H,D
USA,38.103188,-94.764934,026,034,2549,1586,2023-09-29,1654,L9,L,D
USA,38.103458,-94.76494,026,034,2549,1585,2023-09-29,1654,L9,H,D
USA,38.111212,-93.728625,026,034,5578,1597,2023-09-29,1654,L9,H,D
USA,38.111212,-93.728625,026,033,4248,6867,2023-09-29,1654,L9,H,D
USA,38.111482,-93.728628,026,033,4248,6866,2023-09-29,1654,L9,L,D
USA,38.111482,-93.728628,026,034,5578,1596,2023-09-29,1654,L9,L,D
USA,38.111484,-93.728285,026,033,4249,6866,2023-09-29,1654,L9,L,D
USA,38.111484,-93.728285,026,034,5579,1596,2023-09-29,1654,L9,L,D
USA,38.460358,-93.252792,026,033,5642,5583,2023-09-29,1654,L9,H,D
USA,38.513487,-93.590202,026,033,4662,5382,2023-09-29,1654,L9,H,D
USA,38.513757,-93.590205,026,033,4662,5381,2023-09-29,1654,L9,H,D
USA,38.619604,-92.992476,026,033,6399,4995,2023-09-29,1654,L9,L,D
USA,38.702694,-94.273827,026,033,2685,4662,2023-09-29,1654,L9,H,D
USA,38.754298,-93.998891,026,033,3484,4481,2023-09-29,1654,L9,M,D
USA,38.756396,-94.232314,026,033,2808,4465,2023-09-29,1654,L9,H,D
USA,38.756399,-94.231969,026,033,2809,4465,2023-09-29,1654,L9,H,D
USA,38.756666,-94.232319,026,033,2808,4464,2023-09-29,1654,L9,H,D
USA,38.756669,-94.231974,026,033,2809,4464,2023-09-29,1654,L9,H,D
USA,38.758843,-94.230975,026,033,2812,4456,2023-09-29,1654,L9,L,D
USA,38.759354,-94.233746,026,033,2804,4454,2023-09-29,1654,L9,H,D
USA,38.759358,-94.233401,026,033,2805,4454,2023-09-29,1654,L9,H,D
USA,38.787379,-94.985802,026,033,628,4312,2023-09-29,1654,L9,L,D
USA,38.839339,-93.120352,026,033,6029,4182,2023-09-29,1654,L9,L,D
USA,38.941527,-93.980743,026,033,3544,3789,2023-09-29,1654,L9,L,D
USA,38.941797,-93.980747,026,033,3544,3788,2023-09-29,1654,L9,L,D
USA,38.958698,-92.78642,026,033,6994,3740,2023-09-29,1654,L9,L,D
USA,38.978103,-94.547148,026,033,1910,3631,2023-09-29,1654,L9,L,D
USA,38.979159,-92.744104,026,033,7116,3664,2023-09-29,1654,L9,H,D
USA,39.006689,-93.877353,026,033,3845,3551,2023-09-29,1654,L9,H,D
USA,39.015241,-92.810507,026,033,6924,3531,2023-09-29,1654,L9,L,D
USA,39.015241,-92.810161,026,033,6925,3531,2023-09-29,1654,L9,H,D
USA,39.015511,-92.81016,026,033,6925,3530,2023-09-29,1654,L9,H,D
USA,39.033324,-94.805171,026,033,1169,3413,2023-09-29,1654,L9,H,D
USA,39.033335,-94.804478,026,033,1171,3413,2023-09-29,1654,L9,M,D
USA,39.089403,-94.814578,026,033,1146,3205,2023-09-29,1654,L9,H,D
USA,39.096125,-94.187558,026,033,2954,3210,2023-09-29,1654,L9,L,D
USA,39.135317,-93.769608,026,033,4160,3078,2023-09-29,1654,L9,M,D
USA,39.135587,-93.769611,026,033,4160,3077,2023-09-29,1654,L9,H,D
USA,39.13559,-93.769264,026,033,4161,3077,2023-09-29,1654,L9,H,D
USA,39.13586,-93.769267,026,033,4161,3076,2023-09-29,1654,L9,H,D
USA,39.135862,-93.76892,026,033,4162,3076,2023-09-29,1654,L9,H,D
USA,39.136133,-93.768923,026,033,4162,3075,2023-09-29,1654,L9,H,D
USA,39.150236,-94.668946,026,033,1570,2988,2023-09-29,1654,L9,M,D
USA,39.235815,-93.926778,026,033,3711,2702,2023-09-29,1654,L9,H,D
USA,39.236086,-93.926782,026,033,3711,2701,2023-09-29,1654,L9,H,D
USA,39.299037,-92.779823,026,032,5690,7751,2023-09-29,1654,L9,H,D
USA,39.299037,-92.779823,026,033,7010,2481,2023-09-29,1654,L9,H,D
USA,39.366551,-94.093921,026,033,3236,2213,2023-09-29,1654,L9,H,D
USA,39.366554,-94.093573,026,033,3237,2213,2023-09-29,1654,L9,H,D
USA,39.366821,-94.093925,026,033,3236,2212,2023-09-29,1654,L9,H,D
USA,39.366824,-94.093577,026,033,3237,2212,2023-09-29,1654,L9,H,D
USA,39.367618,-94.095331,026,033,3232,2209,2023-09-29,1654,L9,H,D
USA,39.367889,-94.095335,026,033,3232,2208,2023-09-29,1654,L9,L,D
